daniel2-PC
1.109536	0.172861	0.340533	0.000000	0.000000	0.000000	0.000000	0.027155	0.106992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.710899	0.353362	0.000000	0.000000	0.000000	-0.668322	0.405970	-0.286512	0.000000	0.000000	0.000000	0.265826	0.495289	0.265826	0.171211	-0.166688	0.000000	0.000000	0.000000	1.969002	-0.233514	0.631161	0.000000	0.000000	0.000000	-0.356124	0.670850	-0.356124	-0.886923	-0.584612	0.000000	0.000000	0.000000	1.997816	-0.190510	0.559112	0.000000	0.000000	0.000000	-0.636006	0.582923	-0.636006	-0.483336	-0.127135	0.000000	0.000000	0.000000	-0.825401	0.495487	-0.539506	0.000000	0.000000	0.000000	-0.023883	0.732503	-0.023883	
1.208049	0.188310	0.369891	0.000000	0.000000	0.000000	0.000000	0.029581	0.116208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750122	0.328173	0.000000	0.000000	0.000000	-0.638090	0.392227	-0.251894	0.000000	0.000000	0.000000	0.302328	0.463935	0.302328	0.150454	-0.103787	0.000000	0.000000	0.000000	1.933947	-0.207568	0.629016	0.000000	0.000000	0.000000	-0.350553	0.660288	-0.350553	-0.903636	-0.529471	0.000000	0.000000	0.000000	1.946980	-0.167124	0.551408	0.000000	0.000000	0.000000	-0.508363	0.571110	-0.508363	-0.435114	-0.178757	0.000000	0.000000	0.000000	-0.822595	0.482219	-0.516223	0.000000	0.000000	0.000000	0.028058	0.706402	0.028058	
1.309058	0.203714	0.398893	0.000000	0.000000	0.000000	0.000000	0.032000	0.125319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.788004	0.306319	0.000000	0.000000	0.000000	-0.604680	0.378820	-0.218533	0.000000	0.000000	0.000000	0.334100	0.434454	0.334100	0.132152	-0.041121	0.000000	0.000000	0.000000	1.899605	-0.183023	0.626652	0.000000	0.000000	0.000000	-0.343420	0.650797	-0.343420	-0.893574	-0.475135	0.000000	0.000000	0.000000	1.751512	0.100622	0.543360	0.000000	0.000000	0.000000	-1.954678	0.468399	-1.954678	-0.388248	-0.227733	0.000000	0.000000	0.000000	-0.815734	0.468661	-0.489763	0.000000	0.000000	0.000000	0.068613	0.677795	0.068613	
1.409651	0.219068	0.427504	0.000000	0.000000	0.000000	0.000000	0.034412	0.134311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.824685	0.287640	0.000000	0.000000	0.000000	-0.568108	0.366808	-0.186794	0.000000	0.000000	0.000000	0.365717	0.407959	0.365717	0.116279	0.021284	0.000000	0.000000	0.000000	1.865413	-0.158732	0.624053	0.000000	0.000000	0.000000	-0.341922	0.641878	-0.341922	-0.877646	-0.421636	0.000000	0.000000	0.000000	1.582954	0.159274	0.534998	0.000000	0.000000	0.000000	-1.685584	0.497658	-1.685584	-0.342679	-0.273765	0.000000	0.000000	0.000000	-0.804822	0.455681	-0.460320	0.000000	0.000000	0.000000	0.109112	0.647513	0.109112	
1.509607	0.234372	0.455698	0.000000	0.000000	0.000000	0.000000	0.036816	0.143177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860225	0.273108	0.000000	0.000000	0.000000	-0.522289	0.355400	-0.145317	0.000000	0.000000	0.000000	0.458186	0.377760	0.458186	0.132695	0.083404	0.000000	0.000000	0.000000	1.640431	0.164167	0.621199	0.000000	0.000000	0.000000	-2.249820	0.546764	-2.249820	-0.861654	-0.369001	0.000000	0.000000	0.000000	1.472084	0.159917	0.526348	0.000000	0.000000	0.000000	-1.108693	0.524365	-1.108693	-0.298401	-0.316595	0.000000	0.000000	0.000000	-0.790019	0.442780	-0.428293	0.000000	0.000000	0.000000	0.148039	0.615626	0.148039	
1.609082	0.249614	0.483436	0.000000	0.000000	0.000000	0.000000	0.039211	0.151881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.894790	0.290129	0.000000	0.000000	0.000000	-0.308989	0.345654	0.170208	0.000000	0.000000	0.000000	2.133002	0.214660	2.133002	0.149289	0.145212	0.000000	0.000000	0.000000	1.501404	0.165937	0.618079	0.000000	0.000000	0.000000	-1.390263	0.605035	-1.390263	-0.845456	-0.317254	0.000000	0.000000	0.000000	1.398619	0.161985	0.517471	0.000000	0.000000	0.000000	-0.734657	0.530916	-0.734657	-0.255313	-0.356016	0.000000	0.000000	0.000000	-0.770931	0.430887	-0.394208	0.000000	0.000000	0.000000	0.190873	0.583304	0.190873	
1.709806	0.264794	0.510694	0.000000	0.000000	0.000000	0.000000	0.041595	0.160444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.928412	0.307800	0.000000	0.000000	0.000000	-0.128603	0.336214	0.176706	0.000000	0.000000	0.000000	1.803856	0.266556	1.803856	0.166035	0.206698	0.000000	0.000000	0.000000	1.418452	0.167463	0.614862	0.000000	0.000000	0.000000	-0.829520	0.624993	-0.829520	-0.829077	-0.266347	0.000000	0.000000	0.000000	1.349186	0.163788	0.509071	0.000000	0.000000	0.000000	-0.494322	0.529606	-0.494322	-0.213411	-0.391778	0.000000	0.000000	0.000000	-0.747290	0.419017	-0.357624	0.000000	0.000000	0.000000	0.236416	0.549738	0.236416	
1.809503	0.279908	0.537447	0.000000	0.000000	0.000000	0.000000	0.043969	0.168850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.961121	0.326066	0.000000	0.000000	0.000000	0.020130	0.327089	0.182660	0.000000	0.000000	0.000000	1.487334	0.300962	1.487334	0.182911	0.267833	0.000000	0.000000	0.000000	1.369099	0.168761	0.611354	0.000000	0.000000	0.000000	-0.493536	0.629884	-0.493536	-0.812543	-0.216298	0.000000	0.000000	0.000000	1.314991	0.165344	0.500488	0.000000	0.000000	0.000000	-0.341954	0.524591	-0.341954	-0.172689	-0.423826	0.000000	0.000000	0.000000	-0.719497	0.407226	-0.320480	0.000000	0.000000	0.000000	0.277929	0.516529	0.277929	
1.909734	0.294953	0.563672	0.000000	0.000000	0.000000	0.000000	0.046332	0.177090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.992949	0.344875	0.000000	0.000000	0.000000	0.141228	0.318285	0.188092	0.000000	0.000000	0.000000	1.210984	0.322006	1.210984	0.199896	0.328587	0.000000	0.000000	0.000000	1.339304	0.169845	0.607536	0.000000	0.000000	0.000000	-0.297952	0.629246	-0.297952	-0.795876	-0.167123	0.000000	0.000000	0.000000	1.290444	0.166668	0.491747	0.000000	0.000000	0.000000	-0.245468	0.517916	-0.245468	-0.133132	-0.452185	0.000000	0.000000	0.000000	-0.687908	0.395566	-0.283588	0.000000	0.000000	0.000000	0.315892	0.484406	0.315892	
2.009515	0.309926	0.589338	0.000000	0.000000	0.000000	0.000000	0.048685	0.185157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.023929	0.364177	0.000000	0.000000	0.000000	0.239558	0.309803	0.193025	0.000000	0.000000	0.000000	0.983301	0.333888	0.983301	0.216969	0.388925	0.000000	0.000000	0.000000	1.320810	0.170729	0.603387	0.000000	0.000000	0.000000	-0.184930	0.626462	-0.184930	-0.779099	-0.118836	0.000000	0.000000	0.000000	1.272034	0.167774	0.482872	0.000000	0.000000	0.000000	-0.184107	0.510442	-0.184107	-0.094724	-0.476950	0.000000	0.000000	0.000000	-0.652888	0.384084	-0.247656	0.000000	0.000000	0.000000	0.350201	0.453976	0.350201	
2.109330	0.324822	0.614427	0.000000	0.000000	0.000000	0.000000	0.051025	0.193036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.054094	0.383924	0.000000	0.000000	0.000000	0.319729	0.301642	0.197467	0.000000	0.000000	0.000000	0.801710	0.339882	0.801710	0.234111	0.448814	0.000000	0.000000	0.000000	1.308851	0.171425	0.598882	0.000000	0.000000	0.000000	-0.119594	0.622675	-0.119594	-0.762231	-0.071448	0.000000	0.000000	0.000000	1.257552	0.168677	0.473883	0.000000	0.000000	0.000000	-0.144820	0.502539	-0.144820	-0.057442	-0.498276	0.000000	0.000000	0.000000	-0.614832	0.372820	-0.213259	0.000000	0.000000	0.000000	0.380552	0.425694	0.380552	
2.209828	0.339638	0.638908	0.000000	0.000000	0.000000	0.000000	0.053353	0.200728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.083473	0.404068	0.000000	0.000000	0.000000	0.385651	0.293798	0.201435	0.000000	0.000000	0.000000	0.659216	0.342222	0.659216	0.251306	0.508214	0.000000	0.000000	0.000000	1.300679	0.171946	0.594000	0.000000	0.000000	0.000000	-0.081719	0.618265	-0.081719	-0.745292	-0.024968	0.000000	0.000000	0.000000	1.245605	0.169390	0.464801	0.000000	0.000000	0.000000	-0.119466	0.494380	-0.119466	-0.021261	-0.516357	0.000000	0.000000	0.000000	-0.574161	0.361809	-0.180803	0.000000	0.000000	0.000000	0.406709	0.399842	0.406709	
2.308258	0.354370	0.662754	0.000000	0.000000	0.000000	0.000000	0.055666	0.208216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.112100	0.424561	0.000000	0.000000	0.000000	0.440450	0.286266	0.204932	0.000000	0.000000	0.000000	0.547985	0.342329	0.547985	0.268536	0.567085	0.000000	0.000000	0.000000	1.294707	0.172301	0.588717	0.000000	0.000000	0.000000	-0.059719	0.613347	-0.059719	-0.728299	0.020596	0.000000	0.000000	0.000000	1.235307	0.169924	0.455639	0.000000	0.000000	0.000000	-0.102976	0.486048	-0.102976	0.013847	-0.517509	0.000000	0.000000	0.000000	-0.453488	0.351081	-0.011521	0.000000	0.000000	0.000000	1.206732	0.301042	1.206732	
2.408162	0.369015	0.685949	0.000000	0.000000	0.000000	0.000000	0.057966	0.215503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.140004	0.445426	0.000000	0.000000	0.000000	0.486962	0.279039	0.208650	0.000000	0.000000	0.000000	0.465128	0.341365	0.465128	0.285787	0.625404	0.000000	0.000000	0.000000	1.290042	0.172504	0.583181	0.000000	0.000000	0.000000	-0.046656	0.608119	-0.046656	-0.711270	0.065282	0.000000	0.000000	0.000000	1.226188	0.170293	0.446860	0.000000	0.000000	0.000000	-0.091190	0.478013	-0.091190	0.047913	-0.500672	0.000000	0.000000	0.000000	-0.253096	0.340659	0.168361	0.000000	0.000000	0.000000	2.003923	0.232467	2.003923	
2.508332	0.383568	0.708469	0.000000	0.000000	0.000000	0.000000	0.060254	0.222582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.167215	0.466688	0.000000	0.000000	0.000000	0.527344	0.272108	0.212618	0.000000	0.000000	0.000000	0.403812	0.339971	0.403812	0.303043	0.683146	0.000000	0.000000	0.000000	1.286167	0.172563	0.577429	0.000000	0.000000	0.000000	-0.038746	0.602635	-0.038746	-0.694220	0.109137	0.000000	0.000000	0.000000	1.217969	0.170507	0.438548	0.000000	0.000000	0.000000	-0.082190	0.470367	-0.082190	0.080970	-0.483153	0.000000	0.000000	0.000000	-0.084837	0.330563	0.175196	0.000000	0.000000	0.000000	1.682587	0.276162	1.682587	
2.609683	0.398028	0.730288	0.000000	0.000000	0.000000	0.000000	0.062524	0.229434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.193761	0.488283	0.000000	0.000000	0.000000	0.562695	0.265464	0.215958	0.000000	0.000000	0.000000	0.353516	0.338078	0.353516	0.320292	0.740270	0.000000	0.000000	0.000000	1.282737	0.172489	0.571238	0.000000	0.000000	0.000000	-0.034298	0.596690	-0.034298	-0.677162	0.152152	0.000000	0.000000	0.000000	1.210349	0.170577	0.430146	0.000000	0.000000	0.000000	-0.076208	0.462592	-0.076208	0.113050	-0.465034	0.000000	0.000000	0.000000	0.053645	0.320804	0.181192	0.000000	0.000000	0.000000	1.384825	0.304297	1.384825	
2.709954	0.412389	0.751386	0.000000	0.000000	0.000000	0.000000	0.064780	0.236063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.219671	0.510152	0.000000	0.000000	0.000000	0.593865	0.259096	0.218692	0.000000	0.000000	0.000000	0.311700	0.335814	0.311700	0.337521	0.796729	0.000000	0.000000	0.000000	1.279538	0.172292	0.564585	0.000000	0.000000	0.000000	-0.031992	0.590270	-0.031992	-0.660111	0.194317	0.000000	0.000000	0.000000	1.203122	0.170513	0.421656	0.000000	0.000000	0.000000	-0.072268	0.454699	-0.072268	0.144189	-0.446395	0.000000	0.000000	0.000000	0.166593	0.311392	0.186387	0.000000	0.000000	0.000000	1.129478	0.320938	1.129478	
2.809869	0.426653	0.771750	0.000000	0.000000	0.000000	0.000000	0.067021	0.242459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.244970	0.532237	0.000000	0.000000	0.000000	0.621510	0.252993	0.220847	0.000000	0.000000	0.000000	0.276447	0.333256	0.276447	0.354719	0.852474	0.000000	0.000000	0.000000	1.276431	0.171979	0.557450	0.000000	0.000000	0.000000	-0.031064	0.583357	-0.031064	-0.643078	0.235625	0.000000	0.000000	0.000000	1.196148	0.170324	0.413081	0.000000	0.000000	0.000000	-0.069734	0.446695	-0.069734	0.174422	-0.427313	0.000000	0.000000	0.000000	0.258622	0.302331	0.190819	0.000000	0.000000	0.000000	0.920289	0.329788	0.920289	
2.909739	0.440805	0.791343	0.000000	0.000000	0.000000	0.000000	0.069244	0.248613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.269685	0.554482	0.000000	0.000000	0.000000	0.646139	0.247148	0.222447	0.000000	0.000000	0.000000	0.246294	0.330454	0.246294	0.371875	0.907455	0.000000	0.000000	0.000000	1.273323	0.171561	0.549816	0.000000	0.000000	0.000000	-0.031085	0.575942	-0.031085	-0.626076	0.276068	0.000000	0.000000	0.000000	1.189327	0.170022	0.404425	0.000000	0.000000	0.000000	-0.068209	0.438591	-0.068209	0.203785	-0.407860	0.000000	0.000000	0.000000	0.333931	0.293624	0.194527	0.000000	0.000000	0.000000	0.753092	0.333609	0.753092	
3.009921	0.454863	0.810178	0.000000	0.000000	0.000000	0.000000	0.071453	0.254531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.293839	0.576832	0.000000	0.000000	0.000000	0.668149	0.241543	0.223505	0.000000	0.000000	0.000000	0.220097	0.327425	0.220097	0.388979	0.961622	0.000000	0.000000	0.000000	1.270146	0.171041	0.541663	0.000000	0.000000	0.000000	-0.031765	0.568006	-0.031765	-0.609115	0.315636	0.000000	0.000000	0.000000	1.182587	0.169609	0.395684	0.000000	0.000000	0.000000	-0.067404	0.430385	-0.067404	0.232311	-0.388107	0.000000	0.000000	0.000000	0.396016	0.285264	0.197537	0.000000	0.000000	0.000000	0.620848	0.334251	0.620848	
3.109805	0.468784	0.828181	0.000000	0.000000	0.000000	0.000000	0.073639	0.260185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.317457	0.599238	0.000000	0.000000	0.000000	0.687855	0.236176	0.224057	0.000000	0.000000	0.000000	0.197058	0.324202	0.197058	0.406023	1.014920	0.000000	0.000000	0.000000	1.266845	0.170436	0.532986	0.000000	0.000000	0.000000	-0.033011	0.559551	-0.033011	-0.592205	0.354324	0.000000	0.000000	0.000000	1.175869	0.169104	0.386872	0.000000	0.000000	0.000000	-0.067181	0.422095	-0.067181	0.260037	-0.368117	0.000000	0.000000	0.000000	0.447666	0.277255	0.199896	0.000000	0.000000	0.000000	0.516504	0.332906	0.516504	
3.210065	0.482601	0.845379	0.000000	0.000000	0.000000	0.000000	0.075810	0.265589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.340559	0.621647	0.000000	0.000000	0.000000	0.705500	0.231018	0.224093	0.000000	0.000000	0.000000	0.176450	0.320759	0.176450	0.422996	1.067297	0.000000	0.000000	0.000000	1.263383	0.169732	0.523764	0.000000	0.000000	0.000000	-0.034618	0.550555	-0.034618	-0.575355	0.392120	0.000000	0.000000	0.000000	1.169133	0.168493	0.377967	0.000000	0.000000	0.000000	-0.067357	0.413698	-0.067357	0.286994	-0.347956	0.000000	0.000000	0.000000	0.491035	0.269571	0.201606	0.000000	0.000000	0.000000	0.433685	0.330276	0.433685	
3.327918	0.498744	0.864584	0.000000	0.000000	0.000000	0.000000	0.078345	0.271621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.363166	0.644012	0.000000	0.000000	0.000000	0.721282	0.226074	0.223652	0.000000	0.000000	0.000000	0.157826	0.317127	0.157826	0.439891	1.118697	0.000000	0.000000	0.000000	1.259717	0.168954	0.514004	0.000000	0.000000	0.000000	-0.036661	0.541032	-0.036661	-0.558575	0.429019	0.000000	0.000000	0.000000	1.162339	0.167802	0.368987	0.000000	0.000000	0.000000	-0.067941	0.405222	-0.067941	0.313216	-0.327685	0.000000	0.000000	0.000000	0.527780	0.262221	0.202718	0.000000	0.000000	0.000000	0.367456	0.326828	0.367456	
3.473680	0.518500	0.886724	0.000000	0.000000	0.000000	0.000000	0.081448	0.278576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.385418	0.666426	0.000000	0.000000	0.000000	0.735530	0.222526	0.224135	0.000000	0.000000	0.000000	0.142479	0.315115	0.142479	0.456824	1.169138	0.000000	0.000000	0.000000	1.255182	0.169324	0.504411	0.000000	0.000000	0.000000	-0.045356	0.532029	-0.045356	-0.541750	0.465129	0.000000	0.000000	0.000000	1.155016	0.168252	0.361098	0.000000	0.000000	0.000000	-0.073228	0.398221	-0.073228	0.338852	-0.307219	0.000000	0.000000	0.000000	0.559581	0.256357	0.204654	0.000000	0.000000	0.000000	0.318005	0.324541	0.318005	
3.572461	0.531870	0.900810	0.000000	0.000000	0.000000	0.000000	0.083548	0.283000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.407513	0.689021	0.000000	0.000000	0.000000	0.748387	0.220942	0.225945	0.000000	0.000000	0.000000	0.128566	0.315428	0.128566	0.473966	1.218673	0.000000	0.000000	0.000000	1.249046	0.171427	0.495346	0.000000	0.000000	0.000000	-0.061360	0.524090	-0.061360	-0.524707	0.500599	0.000000	0.000000	0.000000	1.146586	0.170431	0.354700	0.000000	0.000000	0.000000	-0.084303	0.393318	-0.084303	0.364106	-0.286436	0.000000	0.000000	0.000000	0.587629	0.252546	0.207829	0.000000	0.000000	0.000000	0.280477	0.324349	0.280477	
3.673991	0.545108	0.914008	0.000000	0.000000	0.000000	0.000000	0.085628	0.287147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.429145	0.711385	0.000000	0.000000	0.000000	0.759508	0.216327	0.223644	0.000000	0.000000	0.000000	0.111215	0.310702	0.111215	0.490986	1.267065	0.000000	0.000000	0.000000	1.243428	0.170192	0.483926	0.000000	0.000000	0.000000	-0.056181	0.512911	-0.056181	-0.507781	0.535114	0.000000	0.000000	0.000000	1.138455	0.169264	0.345152	0.000000	0.000000	0.000000	-0.081310	0.384228	-0.081310	0.388696	-0.265761	0.000000	0.000000	0.000000	0.611462	0.245902	0.206758	0.000000	0.000000	0.000000	0.238336	0.319278	0.238336	
3.773006	0.558210	0.926299	0.000000	0.000000	0.000000	0.000000	0.087685	0.291007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.450334	0.733479	0.000000	0.000000	0.000000	0.769058	0.211886	0.220943	0.000000	0.000000	0.000000	0.095500	0.305788	0.095500	0.507876	1.314263	0.000000	0.000000	0.000000	1.237980	0.168908	0.471976	0.000000	0.000000	0.000000	-0.054481	0.501223	-0.054481	-0.490976	0.568666	0.000000	0.000000	0.000000	1.130454	0.168045	0.335520	0.000000	0.000000	0.000000	-0.080004	0.375059	-0.080004	0.412651	-0.245240	0.000000	0.000000	0.000000	0.631800	0.239543	0.205201	0.000000	0.000000	0.000000	0.203379	0.313939	0.203379	
3.873978	0.571175	0.937682	0.000000	0.000000	0.000000	0.000000	0.089723	0.294584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.471095	0.755264	0.000000	0.000000	0.000000	0.777163	0.207609	0.217851	0.000000	0.000000	0.000000	0.081048	0.300687	0.081048	0.524634	1.360215	0.000000	0.000000	0.000000	1.232476	0.167579	0.459520	0.000000	0.000000	0.000000	-0.055032	0.489053	-0.055032	-0.474298	0.601247	0.000000	0.000000	0.000000	1.122460	0.166776	0.325807	0.000000	0.000000	0.000000	-0.079948	0.365815	-0.079948	0.435996	-0.224923	0.000000	0.000000	0.000000	0.649184	0.233456	0.203174	0.000000	0.000000	0.000000	0.173842	0.308385	0.173842	
